cve_id,base_severity,base_score,exploitability_score,impact_score,epss_score,epss_perc,cisa_kev,attack_vector,attack_complexity,privileges_required,user_interaction,scope,confidentiality_impact,integrity_impact,availability_impact,published_date
CVE-2010-2476,CRITICAL,9.8,3.9,5.9,0.00528,0.66189,False,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,2019-11-07T21:15Z
CVE-2010-2488,HIGH,7.5,3.9,3.6,0.01309,0.78938,False,NETWORK,LOW,NONE,NONE,UNCHANGED,NONE,NONE,HIGH,2019-11-12T20:15Z
CVE-2010-2490,MEDIUM,6.5,2.8,3.6,0.00503,0.65028,False,NETWORK,LOW,LOW,NONE,UNCHANGED,NONE,NONE,HIGH,2019-10-31T16:15Z
CVE-2010-2496,MEDIUM,5.5,1.8,3.6,0.00041,0.11013,False,LOCAL,LOW,LOW,NONE,UNCHANGED,HIGH,NONE,NONE,2021-10-18T13:15Z
CVE-2010-2525,HIGH,7.8,1.8,5.9,0.00139,0.34512,False,LOCAL,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH,2021-06-22T12:15Z
CVE-2010-2548,CRITICAL,9.1,3.9,5.2,0.00259,0.49009,False,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,NONE,2019-10-31T21:15Z
CVE-2010-2783,CRITICAL,9.1,3.9,5.2,0.0045,0.62669,False,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,NONE,2019-10-31T21:15Z
CVE-2010-3048,HIGH,7.5,3.9,3.6,0.00655,0.70015,False,NETWORK,LOW,NONE,NONE,UNCHANGED,NONE,NONE,HIGH,2020-01-16T18:15Z
CVE-2010-3095,MEDIUM,4.7,1.0,3.6,0.00069,0.21531,False,LOCAL,HIGH,LOW,NONE,UNCHANGED,NONE,HIGH,NONE,2019-11-12T21:15Z
CVE-2010-3282,LOW,3.3,1.8,1.4,0.00046,0.13398,False,LOCAL,LOW,LOW,NONE,UNCHANGED,LOW,NONE,NONE,2020-01-09T21:15Z
CVE-2010-3292,MEDIUM,5.5,1.8,3.6,0.00029,0.06443,False,LOCAL,LOW,LOW,NONE,UNCHANGED,NONE,NONE,HIGH,2019-11-12T21:15Z
CVE-2010-3293,MEDIUM,5.5,1.8,3.6,0.00063,0.19493,False,LOCAL,LOW,LOW,NONE,UNCHANGED,NONE,HIGH,NONE,2019-10-28T15:15Z
CVE-2010-3299,MEDIUM,6.5,2.8,3.6,0.00224,0.45016,False,NETWORK,LOW,NONE,REQUIRED,UNCHANGED,HIGH,NONE,NONE,2019-11-12T21:15Z
CVE-2010-3300,MEDIUM,5.9,2.2,3.6,0.00204,0.42755,False,NETWORK,HIGH,NONE,NONE,UNCHANGED,HIGH,NONE,NONE,2021-06-22T12:15Z
CVE-2010-3305,HIGH,8.8,2.8,5.9,0.00502,0.64953,False,NETWORK,LOW,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH,2019-11-12T22:15Z
CVE-2010-3359,MEDIUM,4.8,1.3,3.4,0.00127,0.32731,False,LOCAL,LOW,LOW,REQUIRED,UNCHANGED,LOW,LOW,LOW,2019-11-12T19:15Z
CVE-2010-3373,MEDIUM,5.5,1.8,3.6,0.00141,0.34868,False,LOCAL,LOW,LOW,NONE,UNCHANGED,NONE,HIGH,NONE,2019-10-29T19:15Z
CVE-2010-3375,CRITICAL,9.8,3.9,5.9,0.0105,0.76599,False,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,2019-10-29T19:15Z
CVE-2010-3438,CRITICAL,9.8,3.9,5.9,0.00527,0.66064,False,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,2019-11-12T20:15Z
CVE-2010-3439,MEDIUM,6.5,2.8,3.6,0.00568,0.67524,False,NETWORK,LOW,LOW,NONE,UNCHANGED,NONE,NONE,HIGH,2019-11-12T20:15Z
CVE-2010-3440,MEDIUM,5.5,1.8,3.6,0.00072,0.22252,False,LOCAL,LOW,NONE,REQUIRED,UNCHANGED,NONE,HIGH,NONE,2019-11-12T22:15Z
CVE-2010-3660,MEDIUM,5.4,2.3,2.7,0.0047,0.63564,False,NETWORK,LOW,LOW,REQUIRED,CHANGED,LOW,LOW,NONE,2019-11-01T18:15Z
CVE-2010-3661,MEDIUM,6.1,2.8,2.7,0.0027,0.50169,False,NETWORK,LOW,NONE,REQUIRED,CHANGED,LOW,LOW,NONE,2019-11-01T18:15Z
CVE-2010-3662,HIGH,8.8,2.8,5.9,0.00704,0.71133,False,NETWORK,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH,2019-11-04T22:15Z
CVE-2010-3663,HIGH,8.8,2.8,5.9,0.03147,0.86349,False,NETWORK,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH,2019-11-04T22:15Z
CVE-2010-3664,MEDIUM,6.5,2.8,3.6,0.00428,0.61567,False,NETWORK,LOW,LOW,NONE,UNCHANGED,HIGH,NONE,NONE,2019-11-04T22:15Z
CVE-2010-3665,MEDIUM,5.4,2.3,2.7,0.0043,0.61672,False,NETWORK,LOW,LOW,REQUIRED,CHANGED,LOW,LOW,NONE,2019-11-04T22:15Z
CVE-2010-3666,MEDIUM,5.3,3.9,1.4,0.00325,0.54831,False,NETWORK,LOW,NONE,NONE,UNCHANGED,LOW,NONE,NONE,2019-11-04T22:15Z
CVE-2010-3667,MEDIUM,5.3,3.9,1.4,0.00316,0.54024,False,NETWORK,LOW,NONE,NONE,UNCHANGED,NONE,LOW,NONE,2019-11-04T22:15Z
CVE-2010-3668,HIGH,7.5,3.9,3.6,0.00426,0.61408,False,NETWORK,LOW,NONE,NONE,UNCHANGED,NONE,HIGH,NONE,2019-11-04T23:15Z
CVE-2010-3669,MEDIUM,5.4,2.3,2.7,0.00235,0.46222,False,NETWORK,LOW,LOW,REQUIRED,CHANGED,LOW,LOW,NONE,2019-11-04T23:15Z
CVE-2010-3670,MEDIUM,4.8,2.2,2.5,0.00131,0.33484,False,NETWORK,HIGH,NONE,NONE,UNCHANGED,LOW,LOW,NONE,2019-11-05T20:15Z
CVE-2010-3671,MEDIUM,6.5,3.9,2.5,0.00905,0.74765,False,NETWORK,LOW,NONE,NONE,UNCHANGED,LOW,LOW,NONE,2019-11-05T20:15Z
CVE-2010-3672,MEDIUM,6.1,2.8,2.7,0.0045,0.62686,False,NETWORK,LOW,NONE,REQUIRED,CHANGED,LOW,LOW,NONE,2019-11-05T20:15Z
CVE-2010-3673,MEDIUM,5.3,3.9,1.4,0.00456,0.62931,False,NETWORK,LOW,NONE,NONE,UNCHANGED,LOW,NONE,NONE,2019-11-05T20:15Z
CVE-2010-3674,MEDIUM,6.1,2.8,2.7,0.00545,0.66739,False,NETWORK,LOW,NONE,REQUIRED,CHANGED,LOW,LOW,NONE,2019-11-05T20:15Z
CVE-2010-3782,HIGH,8.8,2.8,5.9,0.00288,0.51856,False,NETWORK,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH,2020-01-02T19:15Z
CVE-2010-3843,HIGH,7.8,1.8,5.9,0.00054,0.1671,False,LOCAL,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH,2021-05-28T13:15Z
CVE-2010-3844,HIGH,8.8,2.8,5.9,0.00527,0.66064,False,NETWORK,LOW,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH,2019-11-12T22:15Z
CVE-2010-3857,MEDIUM,6.1,2.8,2.7,0.00491,0.64543,False,NETWORK,LOW,NONE,REQUIRED,CHANGED,LOW,LOW,NONE,2019-11-12T23:15Z
CVE-2010-3917,MEDIUM,6.5,2.8,3.6,0.00467,0.6341,False,NETWORK,LOW,NONE,REQUIRED,UNCHANGED,HIGH,NONE,NONE,2020-02-06T13:15Z
CVE-2010-4177,MEDIUM,5.5,1.8,3.6,0.00067,0.20799,False,LOCAL,LOW,LOW,NONE,UNCHANGED,HIGH,NONE,NONE,2019-11-12T23:15Z
CVE-2010-4178,MEDIUM,5.5,1.8,3.6,0.00218,0.44353,False,LOCAL,LOW,LOW,NONE,UNCHANGED,HIGH,NONE,NONE,2019-11-06T19:15Z
CVE-2010-4237,MEDIUM,5.9,2.2,3.6,0.00307,0.53394,False,NETWORK,HIGH,NONE,NONE,UNCHANGED,NONE,HIGH,NONE,2019-10-29T19:15Z
CVE-2010-4239,CRITICAL,9.8,3.9,5.9,0.45128,0.97498,False,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,2019-10-28T15:15Z
CVE-2010-4240,MEDIUM,6.1,2.8,2.7,0.00258,0.48901,False,NETWORK,LOW,NONE,REQUIRED,CHANGED,LOW,LOW,NONE,2019-10-28T15:15Z
CVE-2010-4241,HIGH,8.8,2.8,5.9,0.00144,0.35249,False,NETWORK,LOW,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH,2019-10-28T15:15Z
CVE-2010-4245,MEDIUM,6.1,2.8,2.7,0.00344,0.56255,False,NETWORK,LOW,NONE,REQUIRED,CHANGED,LOW,LOW,NONE,2019-10-28T15:15Z
CVE-2010-4264,MEDIUM,6.1,2.8,2.7,0.0024,0.47151,False,NETWORK,LOW,NONE,REQUIRED,CHANGED,LOW,LOW,NONE,2021-06-22T14:15Z
CVE-2010-4266,MEDIUM,6.1,2.8,2.7,0.00197,0.41886,False,NETWORK,LOW,NONE,REQUIRED,CHANGED,LOW,LOW,NONE,2021-06-22T14:15Z
CVE-2010-4532,MEDIUM,5.9,2.2,3.6,0.00231,0.45829,False,NETWORK,HIGH,NONE,NONE,UNCHANGED,NONE,HIGH,NONE,2019-11-13T18:15Z
CVE-2010-4533,CRITICAL,9.8,3.9,5.9,0.00276,0.50684,False,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,2019-11-13T19:15Z
CVE-2010-4653,MEDIUM,6.5,2.8,3.6,0.00782,0.72749,False,NETWORK,LOW,NONE,REQUIRED,UNCHANGED,NONE,NONE,HIGH,2019-11-13T20:15Z
CVE-2010-4654,HIGH,7.8,1.8,5.9,0.00468,0.63476,False,LOCAL,LOW,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH,2019-11-13T20:15Z
CVE-2010-4657,HIGH,7.5,3.9,3.6,0.00691,0.70838,False,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,NONE,NONE,2019-11-13T21:15Z
CVE-2010-4658,MEDIUM,5.3,3.9,1.4,0.00238,0.46788,False,NETWORK,LOW,NONE,NONE,UNCHANGED,NONE,LOW,NONE,2020-02-07T16:15Z
CVE-2010-4659,MEDIUM,6.1,2.8,2.7,0.00412,0.60589,False,NETWORK,LOW,NONE,REQUIRED,CHANGED,LOW,LOW,NONE,2019-11-20T17:15Z
CVE-2010-4660,CRITICAL,9.8,3.9,5.9,0.00418,0.60969,False,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,2019-11-20T16:15Z
CVE-2010-4661,HIGH,7.8,1.8,5.9,0.00152,0.36511,False,LOCAL,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH,2019-11-13T21:15Z
CVE-2010-4662,MEDIUM,6.1,2.8,2.7,0.0024,0.47151,False,NETWORK,LOW,NONE,REQUIRED,CHANGED,LOW,LOW,NONE,2020-02-05T19:15Z
CVE-2010-4664,HIGH,8.8,2.8,5.9,0.00197,0.41924,False,NETWORK,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH,2019-11-13T22:15Z
CVE-2010-4815,CRITICAL,9.8,3.9,5.9,0.00964,0.75583,False,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,2020-02-05T19:15Z
CVE-2010-4816,HIGH,7.5,3.9,3.6,0.01185,0.77894,False,NETWORK,LOW,NONE,NONE,UNCHANGED,NONE,NONE,HIGH,2021-06-22T14:15Z
CVE-2010-4817,MEDIUM,5.5,1.8,3.6,0.00249,0.47953,False,LOCAL,LOW,LOW,NONE,UNCHANGED,NONE,HIGH,NONE,2019-11-13T22:15Z
CVE-2010-5108,HIGH,7.5,3.9,3.6,0.00311,0.53726,False,NETWORK,LOW,NONE,NONE,UNCHANGED,NONE,HIGH,NONE,2019-11-13T23:15Z
CVE-2010-5304,HIGH,7.5,3.9,3.6,0.03383,0.86887,False,NETWORK,LOW,NONE,NONE,UNCHANGED,NONE,NONE,HIGH,2020-02-05T20:15Z
CVE-2010-5305,CRITICAL,9.8,3.9,5.9,0.01414,0.79727,False,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,2019-03-26T18:29Z
CVE-2010-5330,CRITICAL,9.8,3.9,5.9,0.52725,0.97841,True,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,2019-06-11T21:29Z
CVE-2010-5331,HIGH,7.8,1.8,5.9,0.00077,0.23432,False,LOCAL,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH,2019-07-27T22:15Z
CVE-2010-5332,MEDIUM,5.6,0.8,4.7,0.00105,0.29213,False,LOCAL,LOW,HIGH,NONE,UNCHANGED,LOW,LOW,HIGH,2019-07-27T22:15Z
CVE-2010-5333,CRITICAL,9.8,3.9,5.9,0.07225,0.91217,False,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,2019-09-13T16:15Z
CVE-2010-5334,HIGH,7.5,3.9,3.6,0.01056,0.76648,False,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,NONE,NONE,2019-10-11T11:15Z
CVE-2010-5335,HIGH,7.5,3.9,3.6,0.01884,0.82389,False,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,NONE,NONE,2019-10-11T11:15Z
CVE-2010-5336,MEDIUM,6.1,2.8,2.7,0.0021,0.43581,False,NETWORK,LOW,NONE,REQUIRED,CHANGED,LOW,LOW,NONE,2019-10-11T11:15Z
CVE-2010-5337,MEDIUM,6.1,2.8,2.7,0.0021,0.43581,False,NETWORK,LOW,NONE,REQUIRED,CHANGED,LOW,LOW,NONE,2019-10-11T11:15Z
CVE-2010-5338,MEDIUM,6.1,2.8,2.7,0.0021,0.43581,False,NETWORK,LOW,NONE,REQUIRED,CHANGED,LOW,LOW,NONE,2019-10-11T11:15Z
CVE-2010-5339,MEDIUM,6.1,2.8,2.7,0.0021,0.43581,False,NETWORK,LOW,NONE,REQUIRED,CHANGED,LOW,LOW,NONE,2019-10-11T11:15Z
CVE-2010-5340,MEDIUM,6.1,2.8,2.7,0.0021,0.43581,False,NETWORK,LOW,NONE,REQUIRED,CHANGED,LOW,LOW,NONE,2019-10-11T11:15Z
CVE-2011-0220,MEDIUM,5.5,1.8,3.6,0.00045,0.13102,False,LOCAL,LOW,LOW,NONE,UNCHANGED,NONE,NONE,HIGH,2020-02-05T20:15Z
CVE-2011-0428,MEDIUM,6.1,2.8,2.7,0.00317,0.54175,False,NETWORK,LOW,NONE,REQUIRED,CHANGED,LOW,LOW,NONE,2019-10-29T19:15Z
CVE-2011-0467,HIGH,8.8,2.8,5.9,0.00296,0.52446,False,NETWORK,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH,2018-06-07T21:29Z
CVE-2011-0525,HIGH,8.8,2.8,5.9,0.00145,0.35514,False,NETWORK,LOW,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH,2020-02-05T21:15Z
CVE-2011-0529,HIGH,7.5,3.9,3.6,0.00447,0.62579,False,NETWORK,LOW,NONE,NONE,UNCHANGED,NONE,NONE,HIGH,2019-11-20T16:15Z
CVE-2011-0544,MEDIUM,6.1,2.8,2.7,0.00339,0.55913,False,NETWORK,LOW,NONE,REQUIRED,CHANGED,LOW,LOW,NONE,2019-11-14T00:15Z
CVE-2011-0699,HIGH,7.0,1.0,5.9,0.00046,0.13311,False,LOCAL,HIGH,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH,2020-02-20T18:15Z
CVE-2011-0703,CRITICAL,9.8,3.9,5.9,0.00432,0.61771,False,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,2019-11-15T17:15Z
CVE-2011-0704,MEDIUM,5.9,2.2,3.6,0.00453,0.62794,False,NETWORK,HIGH,NONE,NONE,UNCHANGED,NONE,NONE,HIGH,2018-05-04T20:29Z
CVE-2011-10001,CRITICAL,9.8,3.9,5.9,0.00045,0.12669,False,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,2023-01-18T16:15Z
CVE-2011-10002,CRITICAL,9.8,3.9,5.9,0.00045,0.13016,False,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,2023-02-07T17:15Z
CVE-2011-10003,CRITICAL,9.8,3.9,5.9,0.00044,0.12284,False,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,2023-02-07T21:15Z
CVE-2011-10004,CRITICAL,9.8,3.9,5.9,0.00181,0.40044,False,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,2023-10-17T00:15Z
CVE-2011-10005,HIGH,8.8,2.8,5.9,0.00065,0.20484,False,NETWORK,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH,2024-01-16T08:15Z
CVE-2011-10006,MEDIUM,6.1,2.8,2.7,0.00091,0.26666,False,NETWORK,LOW,NONE,REQUIRED,CHANGED,LOW,LOW,NONE,2024-04-08T13:15Z
CVE-2011-1009,MEDIUM,6.1,2.8,2.7,0.00049,0.14679,False,NETWORK,LOW,NONE,REQUIRED,CHANGED,LOW,LOW,NONE,2020-02-05T21:15Z
CVE-2011-1028,CRITICAL,9.8,3.9,5.9,0.00517,0.65679,False,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,2019-11-20T15:15Z
CVE-2011-1069,MEDIUM,6.1,2.8,2.7,0.0024,0.47151,False,NETWORK,LOW,NONE,REQUIRED,CHANGED,LOW,LOW,NONE,2020-02-05T21:15Z
CVE-2011-1070,HIGH,7.8,1.8,5.9,0.00132,0.33565,False,LOCAL,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH,2019-11-14T01:15Z
CVE-2011-1075,LOW,3.7,2.2,1.4,0.00197,0.41983,False,NETWORK,HIGH,NONE,NONE,UNCHANGED,LOW,NONE,NONE,2021-10-19T15:15Z
CVE-2011-1084,MEDIUM,6.1,2.8,2.7,0.0024,0.47151,False,NETWORK,LOW,NONE,REQUIRED,CHANGED,LOW,LOW,NONE,2020-02-07T21:15Z
CVE-2011-1085,HIGH,8.8,2.8,5.9,0.00157,0.37063,False,NETWORK,LOW,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH,2020-02-07T21:15Z
CVE-2011-1086,MEDIUM,6.1,2.8,2.7,0.00239,0.46843,False,NETWORK,LOW,NONE,REQUIRED,CHANGED,LOW,LOW,NONE,2020-02-07T22:15Z
CVE-2011-1133,MEDIUM,6.1,2.8,2.7,0.00863,0.74125,False,NETWORK,LOW,NONE,REQUIRED,CHANGED,LOW,LOW,NONE,2019-11-05T21:15Z
CVE-2011-1134,CRITICAL,9.8,3.9,5.9,0.05004,0.89289,False,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,2019-11-05T21:15Z
CVE-2011-1135,MEDIUM,6.1,2.8,2.7,0.00863,0.74125,False,NETWORK,LOW,NONE,REQUIRED,CHANGED,LOW,LOW,NONE,2019-11-05T21:15Z
CVE-2011-1136,MEDIUM,4.7,1.0,3.6,0.00256,0.48812,False,LOCAL,HIGH,LOW,NONE,UNCHANGED,NONE,HIGH,NONE,2019-11-14T01:15Z
CVE-2011-1145,HIGH,7.8,1.8,5.9,0.00218,0.44401,False,LOCAL,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH,2019-11-14T02:15Z
CVE-2011-1150,MEDIUM,6.1,2.8,2.7,0.0023,0.45698,False,NETWORK,LOW,NONE,REQUIRED,CHANGED,LOW,LOW,NONE,2020-02-05T22:15Z
CVE-2011-1151,CRITICAL,9.1,3.9,5.2,0.00035,0.08245,False,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,NONE,2020-02-05T22:15Z
CVE-2011-1298,HIGH,7.5,3.9,3.6,0.00287,0.51759,False,NETWORK,LOW,NONE,NONE,UNCHANGED,NONE,NONE,HIGH,2019-11-06T19:15Z
CVE-2011-1408,HIGH,8.2,3.9,4.2,0.00607,0.68637,False,NETWORK,LOW,NONE,NONE,UNCHANGED,LOW,HIGH,NONE,2019-10-29T20:15Z
CVE-2011-1459,MEDIUM,6.5,2.8,3.6,0.00287,0.51759,False,NETWORK,LOW,NONE,REQUIRED,UNCHANGED,NONE,NONE,HIGH,2019-11-05T23:15Z
CVE-2011-1460,CRITICAL,9.8,3.9,5.9,0.00277,0.50744,False,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,2019-11-05T23:15Z
CVE-2011-1474,MEDIUM,5.5,1.8,3.6,0.00145,0.35383,False,LOCAL,LOW,LOW,NONE,UNCHANGED,NONE,NONE,HIGH,2019-12-26T19:15Z
CVE-2011-1488,MEDIUM,5.5,1.8,3.6,0.00153,0.36599,False,LOCAL,LOW,LOW,NONE,UNCHANGED,NONE,NONE,HIGH,2019-11-14T02:15Z
CVE-2011-1489,MEDIUM,5.5,1.8,3.6,0.00153,0.36599,False,LOCAL,LOW,LOW,NONE,UNCHANGED,NONE,NONE,HIGH,2019-11-14T02:15Z
CVE-2011-1490,MEDIUM,5.5,1.8,3.6,0.00153,0.36599,False,LOCAL,LOW,LOW,NONE,UNCHANGED,NONE,NONE,HIGH,2019-11-14T02:15Z
CVE-2011-1497,MEDIUM,6.1,2.8,2.7,0.00328,0.55001,False,NETWORK,LOW,NONE,REQUIRED,CHANGED,LOW,LOW,NONE,2021-10-19T14:15Z
CVE-2011-1517,CRITICAL,9.8,3.9,5.9,0.02368,0.84304,False,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,2020-02-05T23:15Z
CVE-2011-1588,HIGH,7.8,1.8,5.9,0.0032,0.54412,False,LOCAL,LOW,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH,2019-11-14T02:15Z
CVE-2011-1597,HIGH,8.8,2.8,5.9,0.01859,0.82269,False,NETWORK,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH,2020-02-06T00:15Z
CVE-2011-1762,MEDIUM,6.5,2.8,3.6,0.00289,0.51919,False,NETWORK,LOW,LOW,NONE,UNCHANGED,NONE,HIGH,NONE,2022-04-18T17:15Z
CVE-2011-1802,MEDIUM,6.5,2.8,3.6,0.0049,0.64529,False,NETWORK,LOW,NONE,REQUIRED,UNCHANGED,NONE,NONE,HIGH,2019-11-12T22:15Z
CVE-2011-1803,MEDIUM,6.5,2.8,3.6,0.00166,0.38109,False,NETWORK,LOW,NONE,REQUIRED,UNCHANGED,NONE,NONE,HIGH,2019-11-12T22:15Z
CVE-2011-1805,HIGH,8.8,2.8,5.9,0.00354,0.56962,False,NETWORK,LOW,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH,2020-06-03T23:15Z
CVE-2011-1830,HIGH,8.8,2.8,5.9,0.00203,0.4266,False,NETWORK,LOW,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH,2019-04-22T16:29Z
CVE-2011-1930,CRITICAL,9.8,3.9,5.9,0.28991,0.96385,False,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,2019-11-14T03:15Z
CVE-2011-1933,CRITICAL,9.8,3.9,5.9,0.0054,0.66593,False,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,2019-11-26T21:15Z
CVE-2011-1934,MEDIUM,4.3,2.8,1.4,0.00297,0.52596,False,NETWORK,LOW,LOW,NONE,UNCHANGED,LOW,NONE,NONE,2019-11-26T22:15Z
CVE-2011-1939,CRITICAL,9.8,3.9,5.9,0.15446,0.94368,False,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,2019-11-26T22:15Z
CVE-2011-2054,HIGH,7.5,1.6,5.9,0.00169,0.38497,False,NETWORK,HIGH,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH,2020-02-19T03:15Z
CVE-2011-2177,HIGH,7.8,1.8,5.9,0.02367,0.84302,False,LOCAL,LOW,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH,2019-11-27T17:15Z
CVE-2011-2187,HIGH,7.8,1.8,5.9,0.00091,0.26589,False,LOCAL,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH,2019-11-27T18:15Z
CVE-2011-2195,CRITICAL,9.8,3.9,5.9,0.03419,0.86974,False,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,2021-10-26T13:15Z
CVE-2011-2207,MEDIUM,5.3,3.9,1.4,0.01445,0.79915,False,NETWORK,LOW,NONE,NONE,UNCHANGED,NONE,NONE,LOW,2019-11-27T19:15Z
CVE-2011-2334,MEDIUM,6.5,2.8,3.6,0.00166,0.38109,False,NETWORK,LOW,NONE,REQUIRED,UNCHANGED,NONE,NONE,HIGH,2019-11-12T21:15Z
CVE-2011-2335,HIGH,7.5,3.9,3.6,0.00166,0.38109,False,NETWORK,LOW,NONE,NONE,UNCHANGED,NONE,NONE,HIGH,2019-11-12T20:15Z
CVE-2011-2336,MEDIUM,6.5,2.8,3.6,0.00303,0.53081,False,NETWORK,LOW,NONE,REQUIRED,UNCHANGED,NONE,NONE,HIGH,2019-11-07T18:15Z
CVE-2011-2337,CRITICAL,9.8,3.9,5.9,0.00293,0.52169,False,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,2019-11-07T18:15Z
CVE-2011-2343,LOW,2.4,0.9,1.4,0.00019,0.03037,False,PHYSICAL,LOW,NONE,NONE,UNCHANGED,LOW,NONE,NONE,2020-02-12T20:15Z
CVE-2011-2353,MEDIUM,6.5,2.8,3.6,0.00303,0.53081,False,NETWORK,LOW,NONE,REQUIRED,UNCHANGED,NONE,NONE,HIGH,2019-11-07T17:15Z
CVE-2011-2480,HIGH,7.5,3.9,3.6,0.00416,0.60795,False,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,NONE,NONE,2019-11-27T19:15Z
CVE-2011-2487,MEDIUM,5.9,2.2,3.6,0.0014,0.347,False,NETWORK,HIGH,NONE,NONE,UNCHANGED,HIGH,NONE,NONE,2020-03-11T16:15Z
CVE-2011-2498,MEDIUM,5.5,1.8,3.6,0.0006,0.18835,False,LOCAL,LOW,LOW,NONE,UNCHANGED,NONE,NONE,HIGH,2020-02-20T04:15Z
CVE-2011-2499,MEDIUM,6.1,2.8,2.7,0.0024,0.47151,False,NETWORK,LOW,NONE,REQUIRED,CHANGED,LOW,LOW,NONE,2020-02-12T20:15Z
CVE-2011-2515,MEDIUM,5.3,1.8,3.4,0.00165,0.37997,False,LOCAL,LOW,LOW,NONE,UNCHANGED,LOW,LOW,LOW,2019-11-27T21:15Z
CVE-2011-2523,CRITICAL,9.8,3.9,5.9,0.94226,0.99917,False,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,2019-11-27T21:15Z
CVE-2011-2538,HIGH,7.2,1.2,5.9,0.02957,0.85924,False,NETWORK,LOW,HIGH,NONE,UNCHANGED,HIGH,HIGH,HIGH,2019-10-29T19:15Z
CVE-2011-2668,HIGH,8.8,2.8,5.9,0.00418,0.60969,False,NETWORK,LOW,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH,2020-01-21T15:15Z
